date,portfolio_return,long_count,short_count,long_mean_pred,short_mean_pred,total_stocks,long_permnos,short_permnos
2022-05-31,0.072122494426,50,50,0.02467400423750749,-0.01842990425098969,1092,"70519,92043,86868,14776,16386,49656,81593,92257,19433,14988,60687,15302,11343,16505,14574,79859,20057,60599,20415,18453,21371,19393,15490,90303,39538,79879,15623,86047,18267,16816,76839,17342,14229,76744,90071,72726,46578,81696,15707,38850,77178,66384,86004,89753,85753,75603,76841,71175,85072,76661","19358,18908,19565,80926,86211,19084,16140,93263,18576,17949,13210,16649,20471,19599,20189,17778,14179,16689,16968,63765,87337,84788,18138,24328,15534,17799,20195,19455,18456,50017,19654,19751,16064,93436,18835,19788,18940,18368,20648,18909,14328,19605,20656,18937,20345,17104,19547,20339,15067,18777"
2022-06-30,-0.007202528271999992,50,50,0.02437081165541188,-0.015786771908215712,1089,"16816,47896,92257,70519,92043,86868,92326,81061,13305,85753,27983,17342,79879,49656,13730,82779,13766,27828,20415,14574,76591,72726,11343,60599,15707,76661,77606,79859,91413,19632,71175,81593,89901,62341,88159,81696,20057,11691,90436,21371,15490,20188,18267,15315,90829,81540,92852,69649,16505,76082","88031,88352,78875,18456,19788,90569,88860,15694,15534,20195,88446,17778,16064,20649,18138,19081,20196,19794,18327,18909,16140,20923,20269,77366,17799,16689,93436,20894,79103,19950,19605,20972,20893,20682,18835,87337,19654,20648,20920,18908,18937,15067,19751,19599,17907,18940,20339,18777,19547,14328"
2022-07-31,-0.021655745087999986,50,50,0.024462741657413467,-0.01701889006708316,1101,"47896,16816,92043,70519,86868,81061,17342,13305,81696,91437,79879,13730,12641,85753,92852,49656,19032,80498,84385,20415,90248,66800,81593,16505,89826,72726,63765,16499,25081,56223,21371,19632,71175,20892,15623,15145,82686,16738,64282,20057,27888,25785,78170,49015,87356,91413,88159,20188,79299,36397","88352,86580,16086,89508,19654,20894,92040,77366,72304,84788,16689,19788,16309,16932,19084,15694,86810,16140,19950,88446,20648,21237,93436,14432,17799,87337,20920,19565,20923,18138,17104,20682,19081,79103,18835,15534,20339,12796,18940,20893,18908,20067,18937,16064,19599,14328,19751,18777,18567,19547"
2022-08-31,-0.020325803515999993,50,50,0.02533995403533653,-0.014630449340525136,1093,"16816,19032,92043,70519,20892,81696,85753,81061,13730,90125,86868,92257,79879,25785,13305,14988,25487,63765,49656,91413,12641,76839,90303,93272,72726,60599,88343,90248,21124,78170,15623,49429,27828,17342,14983,20057,84389,92326,14574,16432,20415,90436,89540,19455,71175,25081,13600,12369,91090,76591","17778,15694,17104,87337,20067,88949,77366,75107,90870,20920,93436,15534,19751,88352,16086,14328,15069,19654,16932,16064,20923,16689,21359,20195,90569,18937,19950,18908,17799,21087,18835,19565,20682,79103,20893,19635,19605,18190,90126,21415,19177,14054,19599,18940,19228,20339,19547,19058,18777,18815"
2022-09-30,0.025259598494000016,50,50,0.02434271711379984,-0.018850713917616897,1099,"19632,92043,81696,16816,70519,92257,76591,84827,86868,49656,12591,79879,85753,15315,21371,20057,12641,15429,60599,25785,49373,13305,19032,90829,77274,17342,56223,80498,18267,84385,60687,40125,27828,84519,13967,47941,79906,66093,14521,71175,21936,76605,15490,18735,88853,20415,92326,16499,14008,18150","15638,20893,21415,19788,21723,16649,91090,84788,19358,16655,16386,20067,15826,19751,87337,21345,21358,17778,19654,20126,19950,25487,93436,16086,18937,20648,18909,88351,19565,18138,21357,18190,14328,91612,19084,61241,20891,14432,15534,19177,17799,18835,19058,18940,19599,18815,18777,19547,19228,20339"
2022-10-31,0.095709604948,50,50,0.024316292265968053,-0.019319366131044444,1100,"19032,70519,92852,81696,49656,92043,20057,79879,86868,92596,85753,17342,12591,60599,92257,92326,13967,19632,72726,16816,79906,84385,15490,15315,76661,84519,36397,66093,56223,12641,76591,16499,15145,76839,77178,15440,89781,14008,21371,13305,13862,19945,89900,27828,14521,90303,11533,77606,66384,81593","20923,20126,91090,20893,15272,18908,20189,93436,21345,43123,21358,21087,20347,10032,87337,19794,18138,19654,18190,16386,15534,19177,18909,19084,18968,19565,18576,18937,61241,20067,20682,20648,14328,19358,19635,21102,16086,18835,17799,19851,19751,14432,18815,19599,19547,25487,20452,19228,20339,18777"
2022-11-30,0.08418247837999998,50,50,0.025685834372758554,-0.01958585504440673,1089,"70519,81696,92852,92043,16816,19032,16499,86868,20464,60687,36397,20057,12591,21371,49656,79879,60599,56223,90125,21906,87137,76591,76839,92257,17342,12641,15315,66093,81593,75241,14229,89916,72726,13305,90090,76661,13284,85753,77274,89900,79859,92293,87356,76837,15724,16771,90829,89540,76081,85072","15694,18138,20126,14328,21415,18968,22003,86580,17949,21358,19794,21087,17778,19788,14167,18190,19084,18727,16386,20067,21893,20894,87337,78875,18937,19358,61241,20893,21345,20648,19565,20452,16086,18835,19605,21102,17799,19751,21348,19177,93436,14432,18909,19599,19228,25487,21949,18777,19547,20339"
2022-12-31,0.011304723307999962,50,50,0.025525954600897384,-0.0144263955501597,1072,"70519,81696,16816,92852,92043,15850,13046,12591,19032,13967,22027,86868,49656,85753,17342,13305,92596,12641,12872,92326,76644,60599,13116,89900,14273,20447,21906,27422,92257,15315,18456,87356,91612,14776,20892,18150,76837,16260,90303,15119,20161,15546,21371,50017,92293,20057,75241,16738,11644,13105","88352,19317,88446,87337,90505,10107,84788,15534,87056,16309,19084,20893,18452,19794,18909,75976,93436,83779,21896,17987,21605,14338,18835,18908,11990,19654,20347,19358,16386,93369,25487,21358,14097,17799,20339,14432,20648,18777,15067,17778,19851,79338,19751,61241,18940,19547,19484,19228,21949,15831"
2023-01-31,-0.06864921688599998,50,50,0.024824859938211725,-0.009947108876771025,1060,"16816,81696,13046,92852,16304,70519,13305,17342,12591,85753,13323,90664,15145,16260,19413,21906,60599,20892,93272,14547,15440,89301,16182,76839,90178,15119,15850,84385,92043,86356,11752,91262,15729,92596,79906,89781,76661,15291,85992,18150,60687,17864,21371,86868,12641,15315,92293,18485,90303,89540","21415,32707,20189,18835,16932,83443,19084,39490,91041,15272,19177,10107,90126,88360,16498,16689,89533,11786,18138,11990,20347,16386,14097,14432,20682,19317,91594,93369,75976,90505,79857,19565,19605,14338,43123,61241,19851,19547,21605,15831,79338,19404,17778,20870,19484,14167,19751,20893,21949,91832"
2023-02-28,0.008280738904000003,50,50,0.024161173182855055,-0.010800710923596735,1040,"81696,12591,16816,70519,93272,13046,92852,85753,92043,60599,22027,15440,15291,16304,20892,15850,64282,13305,17342,13326,91907,16260,86868,91090,56223,14776,85002,21906,19413,13967,15315,92596,86356,75854,84385,86047,17223,89900,12641,90248,60687,79785,12872,87356,17125,52708,16119,21371,18267,16182","18452,20347,83779,91402,61241,16649,79857,19605,10107,11786,65541,87337,19851,22084,75976,18835,90505,32707,83443,43123,21358,14338,21415,18937,19654,20470,20648,19794,19084,17799,88417,91594,19484,79338,21605,18777,16689,15831,77300,93369,89301,17778,20339,20893,19547,19751,18940,20870,91832,21949"
2023-03-31,0.03289843200599999,50,50,0.023747022614638943,-0.012330223874052679,1029,"12591,81696,60599,85753,22027,13046,92852,70519,17342,15119,20057,16816,24328,86356,16432,16304,21906,16260,18267,77274,16182,79906,79103,89301,92326,19413,19286,89900,13326,12641,16505,15585,92257,90248,11533,86868,76605,72726,85348,84385,81061,21371,89946,13967,49373,90178,87717,65294,14008,85002","43123,11990,14097,21415,18452,91402,91594,78875,21605,21020,90126,17478,16347,21617,18937,20471,17949,16689,25487,32707,19599,87337,20893,61241,75976,20648,20682,19084,18835,15272,19794,17799,93369,17778,19547,21896,90177,20062,93263,20870,19605,79338,19484,91832,18940,18777,21949,19751,20339,22265"
2023-04-30,-0.022048174948,50,50,0.023047285498873,-0.011658094278342232,1019,"12591,70519,85753,19032,92852,16182,15585,17342,24328,86356,16304,15145,86868,89900,20057,12641,16260,38850,72726,13046,18484,15440,21357,13326,15707,78038,20067,92043,16432,52708,13860,16505,17125,18267,13936,75342,76804,11533,89971,61516,89290,46886,19413,40125,19286,20142,20447,75854,13862,25785","18368,78875,91832,11990,21020,20893,19084,21617,32651,19404,19358,17478,93369,20347,27887,20062,21896,20391,16689,91611,17799,21605,20648,91402,63765,18835,15067,18937,87337,19794,20195,20345,18138,79338,66181,21087,93263,19605,19081,90126,17778,19851,86211,18940,20870,19547,14167,19751,18777,22265"
2023-05-31,-0.011137264725999997,50,50,0.024274120814456488,-0.010446372821092191,1031,"12591,70519,19032,85753,20345,72726,22027,15585,86356,76644,13046,17342,86868,16432,12641,20057,92852,20067,25785,49656,13326,13860,12369,21906,11533,84129,88417,92043,20190,64995,20161,15707,16816,90776,47896,92402,76804,92293,13116,79906,18267,14776,19938,46886,20415,21371,48486,37584,90925,38703","21896,83443,20648,15272,18835,65541,14097,17478,91402,16736,90505,11674,21020,86211,72304,91611,14432,88031,75976,93263,18937,92648,93369,20391,14811,21415,15535,27887,20893,10107,19794,17799,21087,21605,15831,91832,19358,90126,15067,17778,18968,19547,66181,19751,79338,18777,19484,20870,14167,22265"
2023-06-30,-0.010069806218000021,50,50,0.023091776285507216,-0.009611609541384592,1039,"12591,82670,12360,85753,14828,70519,13046,17342,15585,76644,92293,20057,18150,12369,21371,81061,22880,15707,11533,13730,16304,12641,19032,13967,21906,72726,92221,16432,19413,86868,14076,15145,92852,79103,13407,92402,15315,91090,92043,48653,13983,49656,16595,16068,93132,15119,78840,13860,89301,88417","16064,52329,14811,93272,19084,32707,22623,75694,61567,18835,89258,21896,21957,21358,17478,61241,21415,93369,93263,19565,21348,13305,20193,19358,14432,86211,20347,19794,10107,89508,20269,19547,22084,18937,91402,17778,17799,14167,66181,18777,20648,20391,19746,19851,79338,19484,91832,49015,19751,20339"
2023-07-31,-0.002913698613999996,50,50,0.022114176968216964,-0.012716115871994838,1033,"12591,13046,85753,70519,17342,20057,72726,15585,12369,16068,12641,21906,16304,14076,13730,89301,76644,19032,49656,93132,76082,81061,86868,91575,92293,13901,19413,92043,20447,79103,14889,16260,21371,78038,78170,77274,15145,13116,13860,19286,25785,19807,85348,64282,13748,15315,61399,14229,76226,70033","20204,17125,15643,21415,60687,89508,85002,20189,15272,89533,19654,19358,92040,75976,18911,14811,91611,20893,91907,19084,17478,20648,10107,13305,93263,61241,14432,17778,20269,16064,20391,23063,19547,16928,21358,75860,17799,19794,55212,79338,19484,19851,22084,18777,49015,15831,91832,20339,20193,19751"
2023-08-31,0.02490203231599998,50,50,0.022772496179785776,-0.012864827170243343,1016,"12591,70519,89301,16068,85753,15585,20057,27888,17342,13046,13730,72726,20447,19413,21906,86868,82486,92326,12641,78170,12369,17812,17223,93132,76082,32803,92293,81061,18312,77274,90248,16304,14889,76644,49656,11533,87717,66093,16021,85269,20894,70033,19433,78840,85593,14076,14229,79103,92043,63765","23063,75860,18835,19405,93263,22265,16655,13305,21122,15694,19794,21415,86211,17987,17478,20391,15534,14811,10107,19565,21102,20892,20269,16928,20893,91907,93369,19084,17778,15067,20126,19547,21896,21358,20648,49015,19484,21957,17799,79338,18770,55212,22425,18777,19599,20193,22084,20339,19751,91832"
2023-09-30,0.03988902937,50,50,0.02212910070868063,-0.011557033468385481,1015,"15119,70519,16505,10777,17342,19413,13046,85753,21331,66093,20057,49373,89301,21906,21371,49656,15850,81061,92293,79859,64282,81540,16816,72726,20447,18267,46578,13901,88159,11533,86868,19286,15315,12641,79906,76591,15585,13730,92326,14076,20894,90248,89297,46886,48653,77274,16738,13379,15145,78038","49015,22425,87337,75976,10200,20161,50606,76841,17987,15694,85002,20347,16928,22079,20062,78875,15067,19084,20893,13305,21358,18770,20648,18138,91611,20269,17799,22084,14983,19547,17778,23063,21415,19484,21896,12591,19794,18835,21102,21957,22265,19851,79338,20357,16655,18777,20339,91832,19751,20193"
2023-10-31,0.019430320085999986,50,50,0.021898674188893737,-0.00962301805697102,1002,"15119,70519,10777,16655,21906,89301,13046,85753,72726,66093,49656,19413,13908,20057,16505,17342,79859,75860,86868,18224,20447,15850,90248,49373,19433,19286,13901,21371,14988,12641,79906,16968,90175,14229,22027,86356,91413,64282,78038,77274,11533,81055,90925,18062,85035,14889,21124,16595,93089,25785","22084,19404,10107,20583,14593,19752,19851,49015,89134,75186,14811,20893,18138,16928,24328,19358,21896,20269,92601,20126,16000,21723,13305,15694,20161,20347,17799,91907,17987,19484,19794,21358,20204,85002,50606,20648,15067,76841,17778,18835,12591,21415,79857,22265,21957,79338,23063,20339,18776,19751"
2023-11-30,-0.009186993083999992,50,50,0.02155157333704377,-0.008292200639065361,1008,"15119,16505,70519,49373,89301,13046,20894,90175,21906,19413,15850,10777,49656,17342,72726,66093,18135,21371,13908,79859,85753,92293,14054,20057,20447,46578,16304,13379,14229,14436,14521,13901,81055,15315,89297,15429,19286,21648,15145,14776,19807,76081,17039,12641,81061,88351,86356,14988,88319,77274","11644,16000,22084,19405,83443,19654,20204,15694,20126,14983,84761,76841,76712,92601,19084,16928,18835,86211,20161,10107,61241,91907,17104,19547,22425,21358,79857,88352,20269,20391,91611,85002,17799,21957,21896,21415,50606,22265,90126,19794,75976,12591,20648,23063,17778,19484,18776,79338,20339,19751"
